match_id,season,match_date,team,opponent,venue,innings_number,batting_first_flag,runs_scored,runs_conceded,wickets_lost,wickets_taken,powerplay_runs_scored,powerplay_runs_conceded,death_overs_runs_scored,death_overs_runs_conceded
1178405,2019,2019-04-14,Delhi Capitals,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,True,155,116.0,7,10.0,51,40.0,34,16.0
1178405,2019,2019-04-14,Sunrisers Hyderabad,Delhi Capitals,Rajiv Gandhi International Stadium,2,False,116,155.0,10,7.0,40,51.0,16,34.0
1178406,2019,2019-04-15,Royal Challengers Bangalore,Mumbai Indians,Wankhede Stadium,1,True,171,172.0,7,5.0,45,67.0,52,45.0
1178406,2019,2019-04-15,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,2,False,172,171.0,5,7.0,67,45.0,45,52.0
1178407,2019,2019-04-16,Kings XI Punjab,Rajasthan Royals,Punjab Cricket Association IS Bindra Stadium,1,True,182,170.0,6,7.0,39,54.0,46,48.0
1178407,2019,2019-04-16,Rajasthan Royals,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,2,False,170,182.0,7,6.0,54,39.0,48,46.0
1178408,2019,2019-04-17,Chennai Super Kings,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,True,132,137.0,5,4.0,41,68.0,30,21.0
1178408,2019,2019-04-17,Sunrisers Hyderabad,Chennai Super Kings,Rajiv Gandhi International Stadium,2,False,137,132.0,4,5.0,68,41.0,21,30.0
1178409,2019,2019-04-18,Mumbai Indians,Delhi Capitals,Arun Jaitley Stadium,1,True,168,128.0,5,9.0,57,48.0,64,42.0
1178409,2019,2019-04-18,Delhi Capitals,Mumbai Indians,Arun Jaitley Stadium,2,False,128,168.0,9,5.0,48,57.0,42,64.0
1178410,2019,2019-04-19,Royal Challengers Bangalore,Kolkata Knight Riders,Eden Gardens,1,True,213,203.0,4,5.0,42,37.0,91,82.0
1178410,2019,2019-04-19,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,2,False,203,213.0,5,4.0,37,42.0,82,91.0
1178411,2019,2019-04-20,Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,1,True,161,162.0,5,5.0,46,60.0,49,34.0
1178411,2019,2019-04-20,Rajasthan Royals,Mumbai Indians,Sawai Mansingh Stadium,2,False,162,161.0,5,5.0,60,46.0,34,49.0
1178412,2019,2019-04-20,Kings XI Punjab,Delhi Capitals,Arun Jaitley Stadium,1,True,163,166.0,7,5.0,50,60.0,45,38.0
1178412,2019,2019-04-20,Delhi Capitals,Kings XI Punjab,Arun Jaitley Stadium,2,False,166,163.0,5,7.0,60,50.0,38,45.0
1178413,2019,2019-04-21,Kolkata Knight Riders,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,True,159,161.0,8,1.0,61,72.0,43,0.0
1178413,2019,2019-04-21,Sunrisers Hyderabad,Kolkata Knight Riders,Rajiv Gandhi International Stadium,2,False,161,159.0,1,8.0,72,61.0,0,43.0
1178414,2019,2019-04-21,Royal Challengers Bangalore,Chennai Super Kings,M.Chinnaswamy Stadium,1,True,161,160.0,7,8.0,49,32.0,43,68.0
1178414,2019,2019-04-21,Chennai Super Kings,Royal Challengers Bangalore,M.Chinnaswamy Stadium,2,False,160,161.0,8,7.0,32,49.0,68,43.0
1178415,2019,2019-04-22,Rajasthan Royals,Delhi Capitals,Sawai Mansingh Stadium,1,True,191,193.0,6,4.0,52,59.0,41,51.0
1178415,2019,2019-04-22,Delhi Capitals,Rajasthan Royals,Sawai Mansingh Stadium,2,False,193,191.0,4,6.0,59,52.0,51,41.0
1178416,2019,2019-04-23,Sunrisers Hyderabad,Chennai Super Kings,MA Chidambaram Stadium,1,True,175,176.0,3,4.0,54,49.0,41,41.0
1178416,2019,2019-04-23,Chennai Super Kings,Sunrisers Hyderabad,MA Chidambaram Stadium,2,False,176,175.0,4,3.0,49,54.0,41,41.0
1178417,2019,2019-04-24,Royal Challengers Bangalore,Kings XI Punjab,M.Chinnaswamy Stadium,1,True,202,185.0,4,7.0,70,68.0,80,42.0
1178417,2019,2019-04-24,Kings XI Punjab,Royal Challengers Bangalore,M.Chinnaswamy Stadium,2,False,185,202.0,7,4.0,68,70.0,42,80.0
1178418,2019,2019-04-25,Kolkata Knight Riders,Rajasthan Royals,Eden Gardens,1,True,175,177.0,6,7.0,32,55.0,75,55.0
1178418,2019,2019-04-25,Rajasthan Royals,Kolkata Knight Riders,Eden Gardens,2,False,177,175.0,7,6.0,55,32.0,55,75.0
1178419,2019,2019-04-26,Mumbai Indians,Chennai Super Kings,MA Chidambaram Stadium,1,True,155,109.0,4,10.0,45,40.0,50,21.0
1178419,2019,2019-04-26,Chennai Super Kings,Mumbai Indians,MA Chidambaram Stadium,2,False,109,155.0,10,4.0,40,45.0,21,50.0
1178420,2019,2019-04-27,Sunrisers Hyderabad,Rajasthan Royals,Sawai Mansingh Stadium,1,True,160,161.0,8,3.0,51,60.0,39,29.0
1178420,2019,2019-04-27,Rajasthan Royals,Sunrisers Hyderabad,Sawai Mansingh Stadium,2,False,161,160.0,3,8.0,60,51.0,29,39.0
1178421,2019,2019-04-28,Delhi Capitals,Royal Challengers Bangalore,Arun Jaitley Stadium,1,True,187,171.0,5,7.0,59,64.0,60,45.0
1178421,2019,2019-04-28,Royal Challengers Bangalore,Delhi Capitals,Arun Jaitley Stadium,2,False,171,187.0,7,5.0,64,59.0,45,60.0
1178422,2019,2019-04-28,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,1,True,232,198.0,2,7.0,50,41.0,75,58.0
1178422,2019,2019-04-28,Mumbai Indians,Kolkata Knight Riders,Eden Gardens,2,False,198,232.0,7,2.0,41,50.0,58,75.0
1178423,2019,2019-04-29,Sunrisers Hyderabad,Kings XI Punjab,Rajiv Gandhi International Stadium,1,True,212,167.0,6,8.0,77,44.0,53,44.0
1178423,2019,2019-04-29,Kings XI Punjab,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2,False,167,212.0,8,6.0,44,77.0,44,53.0
1178424,2019,2019-04-30,Royal Challengers Bangalore,Rajasthan Royals,M.Chinnaswamy Stadium,1,True,62,41.0,7,1.0,62,41.0,0,0.0
1178425,2019,2019-05-01,Chennai Super Kings,Delhi Capitals,MA Chidambaram Stadium,1,True,179,99.0,4,10.0,27,59.0,77,7.0
1178425,2019,2019-05-01,Delhi Capitals,Chennai Super Kings,MA Chidambaram Stadium,2,False,99,179.0,10,4.0,59,27.0,7,77.0
1178427,2019,2019-05-03,Kings XI Punjab,Kolkata Knight Riders,Punjab Cricket Association IS Bindra Stadium,1,True,183,185.0,6,3.0,41,62.0,58,34.0
1178427,2019,2019-05-03,Kolkata Knight Riders,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,2,False,185,183.0,3,6.0,62,41.0,34,58.0
1178428,2019,2019-05-04,Rajasthan Royals,Delhi Capitals,Arun Jaitley Stadium,1,True,115,121.0,9,5.0,30,46.0,45,21.0
1178428,2019,2019-05-04,Delhi Capitals,Rajasthan Royals,Arun Jaitley Stadium,2,False,121,115.0,5,9.0,46,30.0,21,45.0
1178429,2019,2019-05-04,Sunrisers Hyderabad,Royal Challengers Bangalore,M.Chinnaswamy Stadium,1,True,175,178.0,7,6.0,52,49.0,53,48.0
1178429,2019,2019-05-04,Royal Challengers Bangalore,Sunrisers Hyderabad,M.Chinnaswamy Stadium,2,False,178,175.0,6,7.0,49,52.0,48,53.0
1178430,2019,2019-05-05,Chennai Super Kings,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,1,True,170,173.0,5,4.0,42,68.0,46,22.0
1178430,2019,2019-05-05,Kings XI Punjab,Chennai Super Kings,Punjab Cricket Association IS Bindra Stadium,2,False,173,170.0,4,5.0,68,42.0,22,46.0
1178431,2019,2019-05-05,Kolkata Knight Riders,Mumbai Indians,Wankhede Stadium,1,True,133,134.0,7,1.0,49,46.0,34,13.0
1178431,2019,2019-05-05,Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,2,False,134,133.0,1,7.0,46,49.0,13,34.0
1181764,2019,2019-05-07,Chennai Super Kings,Mumbai Indians,MA Chidambaram Stadium,1,True,131,132.0,4,4.0,32,44.0,40,24.0
1181764,2019,2019-05-07,Mumbai Indians,Chennai Super Kings,MA Chidambaram Stadium,2,False,132,131.0,4,4.0,44,32.0,24,40.0
1181766,2019,2019-05-08,Sunrisers Hyderabad,Delhi Capitals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,True,162,165.0,8,8.0,54,55.0,58,54.0
1181766,2019,2019-05-08,Delhi Capitals,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,False,165,162.0,8,8.0,55,54.0,54,58.0
1181767,2019,2019-05-10,Delhi Capitals,Chennai Super Kings,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,True,147,151.0,9,4.0,41,42.0,54,32.0
1181767,2019,2019-05-10,Chennai Super Kings,Delhi Capitals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,False,151,147.0,4,9.0,42,41.0,32,54.0
1181768,2019,2019-05-12,Mumbai Indians,Chennai Super Kings,Rajiv Gandhi International Stadium,1,True,149,148.0,8,7.0,45,53.0,47,60.0
1181768,2019,2019-05-12,Chennai Super Kings,Mumbai Indians,Rajiv Gandhi International Stadium,2,False,148,149.0,7,8.0,53,45.0,60,47.0
1216492,2020,2020-09-19,Mumbai Indians,Chennai Super Kings,Sheikh Zayed Stadium,1,True,162,166.0,9,5.0,51,37.0,36,50.0
1216492,2020,2020-09-19,Chennai Super Kings,Mumbai Indians,Sheikh Zayed Stadium,2,False,166,162.0,5,9.0,37,51.0,50,36.0
1216494,2020,2020-10-21,Kolkata Knight Riders,Royal Challengers Bangalore,Sheikh Zayed Stadium,1,True,84,85.0,8,2.0,17,44.0,32,0.0
1216494,2020,2020-10-21,Royal Challengers Bangalore,Kolkata Knight Riders,Sheikh Zayed Stadium,2,False,85,84.0,2,8.0,44,17.0,0,32.0
1216495,2020,2020-11-03,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,1,True,149,151.0,8,0.0,48,56.0,51,14.0
1216495,2020,2020-11-03,Sunrisers Hyderabad,Mumbai Indians,Sharjah Cricket Stadium,2,False,151,149.0,0,8.0,56,48.0,14,51.0
1216496,2020,2020-09-22,Rajasthan Royals,Chennai Super Kings,Sharjah Cricket Stadium,1,True,216,200.0,7,6.0,54,53.0,62,69.0
1216496,2020,2020-09-22,Chennai Super Kings,Rajasthan Royals,Sharjah Cricket Stadium,2,False,200,216.0,6,7.0,53,54.0,69,62.0
1216497,2020,2020-10-24,Kolkata Knight Riders,Delhi Capitals,Sheikh Zayed Stadium,1,True,194,135.0,6,9.0,36,36.0,52,25.0
1216497,2020,2020-10-24,Delhi Capitals,Kolkata Knight Riders,Sheikh Zayed Stadium,2,False,135,194.0,9,6.0,36,36.0,25,52.0
1216498,2020,2020-10-24,Kings XI Punjab,Sunrisers Hyderabad,Dubai International Cricket Stadium,1,True,126,114.0,7,10.0,47,52.0,38,17.0
1216498,2020,2020-10-24,Sunrisers Hyderabad,Kings XI Punjab,Dubai International Cricket Stadium,2,False,114,126.0,10,7.0,52,47.0,17,38.0
1216499,2020,2020-10-28,Royal Challengers Bangalore,Mumbai Indians,Sheikh Zayed Stadium,1,True,164,166.0,6,5.0,54,45.0,35,49.0
1216499,2020,2020-10-28,Mumbai Indians,Royal Challengers Bangalore,Sheikh Zayed Stadium,2,False,166,164.0,5,6.0,45,54.0,49,35.0
1216500,2020,2020-10-09,Delhi Capitals,Rajasthan Royals,Sharjah Cricket Stadium,1,True,184,138.0,8,10.0,51,41.0,62,37.0
1216500,2020,2020-10-09,Rajasthan Royals,Delhi Capitals,Sharjah Cricket Stadium,2,False,138,184.0,10,8.0,41,51.0,37,62.0
1216501,2020,2020-10-07,Kolkata Knight Riders,Chennai Super Kings,Sheikh Zayed Stadium,1,True,167,157.0,10,5.0,52,54.0,39,47.0
1216501,2020,2020-10-07,Chennai Super Kings,Kolkata Knight Riders,Sheikh Zayed Stadium,2,False,157,167.0,5,10.0,54,52.0,47,39.0
1216502,2020,2020-10-31,Royal Challengers Bangalore,Sunrisers Hyderabad,Sharjah Cricket Stadium,1,True,120,121.0,7,5.0,30,58.0,27,0.0
1216502,2020,2020-10-31,Sunrisers Hyderabad,Royal Challengers Bangalore,Sharjah Cricket Stadium,2,False,121,120.0,5,7.0,58,30.0,0,27.0
1216503,2020,2020-10-01,Mumbai Indians,Kings XI Punjab,Sheikh Zayed Stadium,1,True,191,143.0,4,8.0,41,41.0,89,34.0
1216503,2020,2020-10-01,Kings XI Punjab,Mumbai Indians,Sheikh Zayed Stadium,2,False,143,191.0,8,4.0,41,41.0,34,89.0
1216504,2020,2020-09-30,Kolkata Knight Riders,Rajasthan Royals,Dubai International Cricket Stadium,1,True,174,137.0,6,9.0,42,39.0,54,47.0
1216504,2020,2020-09-30,Rajasthan Royals,Kolkata Knight Riders,Dubai International Cricket Stadium,2,False,137,174.0,9,6.0,39,42.0,47,54.0
1216505,2020,2020-11-02,Royal Challengers Bangalore,Delhi Capitals,Sheikh Zayed Stadium,1,True,152,154.0,7,4.0,40,53.0,49,33.0
1216505,2020,2020-11-02,Delhi Capitals,Royal Challengers Bangalore,Sheikh Zayed Stadium,2,False,154,152.0,4,7.0,53,40.0,33,49.0
1216506,2020,2020-11-01,Kings XI Punjab,Chennai Super Kings,Sheikh Zayed Stadium,1,True,153,154.0,6,1.0,53,57.0,58,36.0
1216506,2020,2020-11-01,Chennai Super Kings,Kings XI Punjab,Sheikh Zayed Stadium,2,False,154,153.0,1,6.0,57,53.0,36,58.0
1216507,2020,2020-10-11,Sunrisers Hyderabad,Rajasthan Royals,Dubai International Cricket Stadium,1,True,158,163.0,4,5.0,26,36.0,62,69.0
1216507,2020,2020-10-11,Rajasthan Royals,Sunrisers Hyderabad,Dubai International Cricket Stadium,2,False,163,158.0,5,4.0,36,26.0,69,62.0
1216508,2020,2020-09-23,Mumbai Indians,Kolkata Knight Riders,Sheikh Zayed Stadium,1,True,195,146.0,5,9.0,59,33.0,48,46.0
1216508,2020,2020-09-23,Kolkata Knight Riders,Mumbai Indians,Sheikh Zayed Stadium,2,False,146,195.0,9,5.0,33,59.0,46,48.0
1216509,2020,2020-10-17,Chennai Super Kings,Delhi Capitals,Sharjah Cricket Stadium,1,True,179,185.0,4,5.0,39,41.0,67,56.0
1216509,2020,2020-10-17,Delhi Capitals,Chennai Super Kings,Sharjah Cricket Stadium,2,False,185,179.0,5,4.0,41,39.0,56,67.0
1216510,2020,2020-09-24,Kings XI Punjab,Royal Challengers Bangalore,Dubai International Cricket Stadium,1,True,206,109.0,3,10.0,50,40.0,80,14.0
1216510,2020,2020-09-24,Royal Challengers Bangalore,Kings XI Punjab,Dubai International Cricket Stadium,2,False,109,206.0,10,3.0,40,50.0,14,80.0
1216511,2020,2020-10-06,Mumbai Indians,Rajasthan Royals,Sheikh Zayed Stadium,1,True,193,136.0,4,10.0,57,31.0,68,23.0
1216511,2020,2020-10-06,Rajasthan Royals,Mumbai Indians,Sheikh Zayed Stadium,2,False,136,193.0,10,4.0,31,57.0,23,68.0
1216513,2020,2020-10-04,Kings XI Punjab,Chennai Super Kings,Dubai International Cricket Stadium,1,True,178,181.0,4,0.0,46,60.0,48,31.0
1216513,2020,2020-10-04,Chennai Super Kings,Kings XI Punjab,Dubai International Cricket Stadium,2,False,181,178.0,0,4.0,60,46.0,31,48.0
1216514,2020,2020-10-03,Rajasthan Royals,Royal Challengers Bangalore,Sheikh Zayed Stadium,1,True,154,158.0,6,2.0,38,50.0,55,40.0
1216514,2020,2020-10-03,Royal Challengers Bangalore,Rajasthan Royals,Sheikh Zayed Stadium,2,False,158,154.0,2,6.0,50,38.0,40,55.0
1216515,2020,2020-10-03,Delhi Capitals,Kolkata Knight Riders,Sharjah Cricket Stadium,1,True,228,210.0,4,8.0,57,59.0,77,73.0
1216515,2020,2020-10-03,Kolkata Knight Riders,Delhi Capitals,Sharjah Cricket Stadium,2,False,210,228.0,8,4.0,59,57.0,73,77.0
1216516,2020,2020-10-02,Sunrisers Hyderabad,Chennai Super Kings,Dubai International Cricket Stadium,1,True,164,157.0,5,5.0,42,36.0,64,78.0
1216516,2020,2020-10-02,Chennai Super Kings,Sunrisers Hyderabad,Dubai International Cricket Stadium,2,False,157,164.0,5,5.0,36,42.0,78,64.0
1216518,2020,2020-10-22,Rajasthan Royals,Sunrisers Hyderabad,Dubai International Cricket Stadium,1,True,154,156.0,6,2.0,47,58.0,49,38.0
1216518,2020,2020-10-22,Sunrisers Hyderabad,Rajasthan Royals,Dubai International Cricket Stadium,2,False,156,154.0,2,6.0,58,47.0,38,49.0
1216519,2020,2020-10-05,Delhi Capitals,Royal Challengers Bangalore,Dubai International Cricket Stadium,1,True,196,137.0,4,9.0,63,43.0,62,32.0
1216519,2020,2020-10-05,Royal Challengers Bangalore,Delhi Capitals,Dubai International Cricket Stadium,2,False,137,196.0,9,4.0,43,63.0,32,62.0
1216520,2020,2020-10-26,Kolkata Knight Riders,Kings XI Punjab,Sharjah Cricket Stadium,1,True,149,150.0,9,2.0,54,36.0,35,37.0
1216520,2020,2020-10-26,Kings XI Punjab,Kolkata Knight Riders,Sharjah Cricket Stadium,2,False,150,149.0,2,9.0,36,54.0,37,35.0
1216521,2020,2020-10-23,Chennai Super Kings,Mumbai Indians,Sharjah Cricket Stadium,1,True,114,116.0,9,0.0,24,52.0,43,0.0
1216521,2020,2020-10-23,Mumbai Indians,Chennai Super Kings,Sharjah Cricket Stadium,2,False,116,114.0,0,9.0,52,24.0,0,43.0
1216522,2020,2020-10-17,Rajasthan Royals,Royal Challengers Bangalore,Dubai International Cricket Stadium,1,True,177,179.0,6,3.0,52,47.0,58,65.0
1216522,2020,2020-10-17,Royal Challengers Bangalore,Rajasthan Royals,Dubai International Cricket Stadium,2,False,179,177.0,3,6.0,47,52.0,65,58.0
1216523,2020,2020-10-10,Kolkata Knight Riders,Kings XI Punjab,Sheikh Zayed Stadium,1,True,164,162.0,6,5.0,25,47.0,63,45.0
1216523,2020,2020-10-10,Kings XI Punjab,Kolkata Knight Riders,Sheikh Zayed Stadium,2,False,162,164.0,5,6.0,47,25.0,45,63.0
1216524,2020,2020-10-27,Sunrisers Hyderabad,Delhi Capitals,Dubai International Cricket Stadium,1,True,219,131.0,2,10.0,77,54.0,44,35.0
1216524,2020,2020-10-27,Delhi Capitals,Sunrisers Hyderabad,Dubai International Cricket Stadium,2,False,131,219.0,10,2.0,54,77.0,35,44.0
1216525,2020,2020-10-10,Royal Challengers Bangalore,Chennai Super Kings,Dubai International Cricket Stadium,1,True,169,132.0,4,8.0,36,26.0,74,36.0
1216525,2020,2020-10-10,Chennai Super Kings,Royal Challengers Bangalore,Dubai International Cricket Stadium,2,False,132,169.0,8,4.0,26,36.0,36,74.0
1216526,2020,2020-10-16,Kolkata Knight Riders,Mumbai Indians,Sheikh Zayed Stadium,1,True,148,149.0,5,2.0,33,51.0,53,23.0
1216526,2020,2020-10-16,Mumbai Indians,Kolkata Knight Riders,Sheikh Zayed Stadium,2,False,149,148.0,2,5.0,51,33.0,23,53.0
1216527,2020,2020-09-27,Kings XI Punjab,Rajasthan Royals,Sharjah Cricket Stadium,1,True,223,226.0,2,6.0,60,69.0,51,86.0
1216527,2020,2020-09-27,Rajasthan Royals,Kings XI Punjab,Sharjah Cricket Stadium,2,False,226,223.0,6,2.0,69,60.0,86,51.0
1216528,2020,2020-10-13,Chennai Super Kings,Sunrisers Hyderabad,Dubai International Cricket Stadium,1,True,167,147.0,6,8.0,44,40.0,51,46.0
1216528,2020,2020-10-13,Sunrisers Hyderabad,Chennai Super Kings,Dubai International Cricket Stadium,2,False,147,167.0,8,6.0,40,44.0,46,51.0
1216529,2020,2020-10-11,Delhi Capitals,Mumbai Indians,Sheikh Zayed Stadium,1,True,162,166.0,4,5.0,46,44.0,51,36.0
1216529,2020,2020-10-11,Mumbai Indians,Delhi Capitals,Sheikh Zayed Stadium,2,False,166,162.0,5,4.0,44,46.0,36,51.0
1216530,2020,2020-11-01,Kolkata Knight Riders,Rajasthan Royals,Dubai International Cricket Stadium,1,True,191,131.0,7,9.0,55,41.0,59,24.0
1216530,2020,2020-11-01,Rajasthan Royals,Kolkata Knight Riders,Dubai International Cricket Stadium,2,False,131,191.0,9,7.0,41,55.0,24,59.0
1216531,2020,2020-10-15,Royal Challengers Bangalore,Kings XI Punjab,Sharjah Cricket Stadium,1,True,171,177.0,6,2.0,57,56.0,49,51.0
1216531,2020,2020-10-15,Kings XI Punjab,Royal Challengers Bangalore,Sharjah Cricket Stadium,2,False,177,171.0,2,6.0,56,57.0,51,49.0
1216532,2020,2020-09-29,Sunrisers Hyderabad,Delhi Capitals,Sheikh Zayed Stadium,1,True,162,147.0,4,7.0,38,34.0,45,43.0
1216532,2020,2020-09-29,Delhi Capitals,Sunrisers Hyderabad,Sheikh Zayed Stadium,2,False,147,162.0,7,4.0,34,38.0,43,45.0
1216533,2020,2020-10-19,Chennai Super Kings,Rajasthan Royals,Sheikh Zayed Stadium,1,True,125,126.0,5,3.0,43,31.0,36,18.0
1216533,2020,2020-10-19,Rajasthan Royals,Chennai Super Kings,Sheikh Zayed Stadium,2,False,126,125.0,3,5.0,31,43.0,18,36.0
1216534,2020,2020-09-21,Royal Challengers Bangalore,Sunrisers Hyderabad,Dubai International Cricket Stadium,1,True,163,153.0,5,10.0,53,48.0,47,32.0
1216534,2020,2020-09-21,Sunrisers Hyderabad,Royal Challengers Bangalore,Dubai International Cricket Stadium,2,False,153,163.0,10,5.0,48,53.0,32,47.0
1216535,2020,2020-10-31,Delhi Capitals,Mumbai Indians,Dubai International Cricket Stadium,1,True,110,111.0,9,1.0,22,38.0,32,0.0
1216535,2020,2020-10-31,Mumbai Indians,Delhi Capitals,Dubai International Cricket Stadium,2,False,111,110.0,1,9.0,38,22.0,0,32.0
1216536,2020,2020-10-29,Kolkata Knight Riders,Chennai Super Kings,Dubai International Cricket Stadium,1,True,172,178.0,5,4.0,48,44.0,66,57.0
1216536,2020,2020-10-29,Chennai Super Kings,Kolkata Knight Riders,Dubai International Cricket Stadium,2,False,178,172.0,4,5.0,44,48.0,57,66.0
1216537,2020,2020-10-30,Kings XI Punjab,Rajasthan Royals,Sheikh Zayed Stadium,1,True,185,186.0,4,3.0,53,66.0,62,40.0
1216537,2020,2020-10-30,Rajasthan Royals,Kings XI Punjab,Sheikh Zayed Stadium,2,False,186,185.0,3,4.0,66,53.0,40,62.0
1216538,2020,2020-10-04,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,1,True,208,174.0,5,7.0,48,56.0,61,35.0
1216538,2020,2020-10-04,Sunrisers Hyderabad,Mumbai Indians,Sharjah Cricket Stadium,2,False,174,208.0,7,5.0,56,48.0,35,61.0
1216539,2020,2020-09-25,Delhi Capitals,Chennai Super Kings,Dubai International Cricket Stadium,1,True,175,131.0,3,7.0,36,34.0,51,36.0
1216539,2020,2020-09-25,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,2,False,131,175.0,7,3.0,34,36.0,36,51.0
1216540,2020,2020-10-12,Royal Challengers Bangalore,Kolkata Knight Riders,Sharjah Cricket Stadium,1,True,194,112.0,2,9.0,47,43.0,83,22.0
1216540,2020,2020-10-12,Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,2,False,112,194.0,9,2.0,43,47.0,22,83.0
1216541,2020,2020-10-25,Mumbai Indians,Rajasthan Royals,Sheikh Zayed Stadium,1,True,195,196.0,5,2.0,59,55.0,79,39.0
1216541,2020,2020-10-25,Rajasthan Royals,Mumbai Indians,Sheikh Zayed Stadium,2,False,196,195.0,2,5.0,55,59.0,39,79.0
1216542,2020,2020-10-08,Sunrisers Hyderabad,Kings XI Punjab,Dubai International Cricket Stadium,1,True,201,132.0,6,10.0,58,45.0,41,6.0
1216542,2020,2020-10-08,Kings XI Punjab,Sunrisers Hyderabad,Dubai International Cricket Stadium,2,False,132,201.0,10,6.0,45,58.0,6,41.0
1216543,2020,2020-10-14,Delhi Capitals,Rajasthan Royals,Dubai International Cricket Stadium,1,True,161,148.0,7,8.0,47,50.0,32,25.0
1216543,2020,2020-10-14,Rajasthan Royals,Delhi Capitals,Dubai International Cricket Stadium,2,False,148,161.0,8,7.0,50,47.0,25,32.0
1216544,2020,2020-10-25,Royal Challengers Bangalore,Chennai Super Kings,Dubai International Cricket Stadium,1,True,145,150.0,6,2.0,46,48.0,44,23.0
1216544,2020,2020-10-25,Chennai Super Kings,Royal Challengers Bangalore,Dubai International Cricket Stadium,2,False,150,145.0,2,6.0,48,46.0,23,44.0
1216545,2020,2020-09-26,Sunrisers Hyderabad,Kolkata Knight Riders,Sheikh Zayed Stadium,1,True,142,145.0,4,3.0,40,52.0,43,32.0
1216545,2020,2020-09-26,Kolkata Knight Riders,Sunrisers Hyderabad,Sheikh Zayed Stadium,2,False,145,142.0,3,4.0,52,40.0,32,43.0
1216546,2020,2020-10-20,Delhi Capitals,Kings XI Punjab,Dubai International Cricket Stadium,1,True,164,167.0,5,5.0,53,57.0,47,26.0
1216546,2020,2020-10-20,Kings XI Punjab,Delhi Capitals,Dubai International Cricket Stadium,2,False,167,164.0,5,5.0,57,53.0,26,47.0
1237177,2020,2020-11-05,Mumbai Indians,Delhi Capitals,Dubai International Cricket Stadium,1,True,200,143.0,5,8.0,63,32.0,78,31.0
1237177,2020,2020-11-05,Delhi Capitals,Mumbai Indians,Dubai International Cricket Stadium,2,False,143,200.0,8,5.0,32,63.0,31,78.0
1237178,2020,2020-11-06,Royal Challengers Bangalore,Sunrisers Hyderabad,Sheikh Zayed Stadium,1,True,131,132.0,7,4.0,32,48.0,38,45.0
1237178,2020,2020-11-06,Sunrisers Hyderabad,Royal Challengers Bangalore,Sheikh Zayed Stadium,2,False,132,131.0,4,7.0,48,32.0,45,38.0
1237180,2020,2020-11-08,Delhi Capitals,Sunrisers Hyderabad,Sheikh Zayed Stadium,1,True,189,172.0,3,8.0,65,49.0,50,43.0
1237180,2020,2020-11-08,Sunrisers Hyderabad,Delhi Capitals,Sheikh Zayed Stadium,2,False,172,189.0,8,3.0,49,65.0,43,50.0
1237181,2020,2020-11-10,Delhi Capitals,Mumbai Indians,Dubai International Cricket Stadium,1,True,156,157.0,7,5.0,41,61.0,38,31.0
1237181,2020,2020-11-10,Mumbai Indians,Delhi Capitals,Dubai International Cricket Stadium,2,False,157,156.0,5,7.0,61,41.0,31,38.0
1254058,2021,2021-04-09,Mumbai Indians,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",1,True,159,160.0,9,8.0,41,46.0,31,54.0
1254058,2021,2021-04-09,Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",2,False,160,159.0,8,9.0,46,41.0,54,31.0
1254059,2021,2021-04-10,Chennai Super Kings,Delhi Capitals,"Wankhede Stadium, Mumbai",1,True,188,190.0,7,3.0,33,65.0,52,39.0
1254059,2021,2021-04-10,Delhi Capitals,Chennai Super Kings,"Wankhede Stadium, Mumbai",2,False,190,188.0,3,7.0,65,33.0,39,52.0
1254060,2021,2021-04-11,Kolkata Knight Riders,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",1,True,187,177.0,6,5.0,50,35.0,42,58.0
1254060,2021,2021-04-11,Sunrisers Hyderabad,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2,False,177,187.0,5,6.0,35,50.0,58,42.0
